Key,KeyID,HitPointLocalX,HitPointLocalY,KeyGroundTruthLocalX,KeyGroundTruthLocalY
a,1,-1.417408,-0.606116,-1.40825,-0.4290001
a,1,-1.416644,-0.6050107,-1.40825,-0.4290001
a,1,-1.41659,-0.6040583,-1.40825,-0.4290001
a,1,-1.417377,-0.60435,-1.40825,-0.4290001
a,1,-1.410594,-0.602618,-1.40825,-0.4290001
a,1,-1.412142,-0.6056865,-1.40825,-0.4290001
a,1,-1.411475,-0.6063167,-1.40825,-0.4290001
a,1,-1.4124,-0.6068067,-1.40825,-0.4290001
a,1,-1.412124,-0.6043565,-1.40825,-0.4290001
a,1,-1.414499,-0.6049045,-1.40825,-0.4290001
a,1,-1.415184,-0.6046314,-1.40825,-0.4290001
a,1,-1.414412,-0.6034433,-1.40825,-0.4290001
a,1,-1.415991,-0.6024604,-1.40825,-0.4290001
a,1,-1.415865,-0.5984013,-1.40825,-0.4290001
a,1,-1.416824,-0.5947191,-1.40825,-0.4290001
a,1,-1.420764,-0.5962507,-1.40825,-0.4290001
a,1,-1.428583,-0.597196,-1.40825,-0.4290001
a,1,-1.44302,-0.585844,-1.40825,-0.4290001
a,1,-1.452307,-0.5789697,-1.40825,-0.4290001
a,1,-1.462422,-0.5648302,-1.40825,-0.4290001
a,1,-1.473936,-0.5565877,-1.40825,-0.4290001
a,1,-1.477257,-0.5503606,-1.40825,-0.4290001
a,1,-1.480459,-0.5410824,-1.40825,-0.4290001
a,1,-1.487192,-0.5386881,-1.40825,-0.4290001
a,1,-1.488858,-0.5276075,-1.40825,-0.4290001
a,1,-1.497628,-0.5295492,-1.40825,-0.4290001
a,1,-1.502271,-0.5211315,-1.40825,-0.4290001
a,1,-1.505436,-0.5167643,-1.40825,-0.4290001
a,1,-1.511963,-0.5180491,-1.40825,-0.4290001
a,1,-1.513261,-0.5166109,-1.40825,-0.4290001
a,1,-1.514406,-0.5134334,-1.40825,-0.4290001
a,1,-1.511071,-0.5091261,-1.40825,-0.4290001
a,1,-1.509167,-0.5144523,-1.40825,-0.4290001
a,1,-1.508633,-0.5125818,-1.40825,-0.4290001
a,1,-1.501918,-0.482281,-1.40825,-0.4290001
a,1,-1.486337,-0.3782015,-1.40825,-0.4290001
a,1,-1.479662,-0.3183878,-1.40825,-0.4290001
a,1,-1.475403,-0.2970259,-1.40825,-0.4290001
a,1,-1.472916,-0.2903703,-1.40825,-0.4290001
a,1,-1.472174,-0.2893936,-1.40825,-0.4290001
a,1,-1.471431,-0.2832874,-1.40825,-0.4290001
a,1,-1.470395,-0.2785237,-1.40825,-0.4290001
a,1,-1.469783,-0.2757966,-1.40825,-0.4290001
a,1,-1.46705,-0.2717478,-1.40825,-0.4290001
a,1,-1.465615,-0.2706967,-1.40825,-0.4290001
a,1,-1.464852,-0.2700632,-1.40825,-0.4290001
a,1,-1.462909,-0.2589176,-1.40825,-0.4290001
a,1,-1.461573,-0.2557327,-1.40825,-0.4290001
a,1,-1.460091,-0.250224,-1.40825,-0.4290001
a,1,-1.45897,-0.2471649,-1.40825,-0.4290001
a,1,-1.457334,-0.2457411,-1.40825,-0.4290001
a,1,-1.456798,-0.2485837,-1.40825,-0.4290001
a,1,-1.455084,-0.2510121,-1.40825,-0.4290001
a,1,-1.452955,-0.2507772,-1.40825,-0.4290001
a,1,-1.452317,-0.2518002,-1.40825,-0.4290001
a,1,-1.450913,-0.2521796,-1.40825,-0.4290001
a,1,-1.44888,-0.2519707,-1.40825,-0.4290001
a,1,-1.446002,-0.2502823,-1.40825,-0.4290001
a,1,-1.444141,-0.2502601,-1.40825,-0.4290001
a,1,-1.442402,-0.2498599,-1.40825,-0.4290001
a,1,-1.439727,-0.2495719,-1.40825,-0.4290001
a,1,-1.437241,-0.2497479,-1.40825,-0.4290001
a,1,-1.435534,-0.2505411,-1.40825,-0.4290001
a,1,-1.435462,-0.2520981,-1.40825,-0.4290001
a,1,-1.43226,-0.2543727,-1.40825,-0.4290001
a,1,-1.409919,-0.2799433,-1.40825,-0.4290001
a,1,-1.392624,-0.3049533,-1.40825,-0.4290001
a,1,-1.376388,-0.323187,-1.40825,-0.4290001
a,1,-1.365928,-0.335507,-1.40825,-0.4290001
a,1,-1.356052,-0.3499206,-1.40825,-0.4290001
a,1,-1.349933,-0.3547972,-1.40825,-0.4290001
a,1,-1.34453,-0.3553607,-1.40825,-0.4290001
a,1,-1.342806,-0.3559153,-1.40825,-0.4290001
a,1,-1.339086,-0.355643,-1.40825,-0.4290001
a,1,-1.338838,-0.356959,-1.40825,-0.4290001
a,1,-1.337805,-0.3587106,-1.40825,-0.4290001
a,1,-1.33647,-0.3577427,-1.40825,-0.4290001
a,1,-1.335781,-0.3577188,-1.40825,-0.4290001
a,1,-1.334337,-0.3574206,-1.40825,-0.4290001
a,1,-1.334657,-0.359138,-1.40825,-0.4290001
a,1,-1.334804,-0.3603714,-1.40825,-0.4290001
a,1,-1.335257,-0.3618753,-1.40825,-0.4290001
a,1,-1.335033,-0.3622193,-1.40825,-0.4290001
a,1,-1.335055,-0.3617754,-1.40825,-0.4290001
a,1,-1.334693,-0.3611838,-1.40825,-0.4290001
a,1,-1.334623,-0.3613574,-1.40825,-0.4290001
a,1,-1.334108,-0.3605149,-1.40825,-0.4290001
a,1,-1.333736,-0.3607584,-1.40825,-0.4290001
a,1,-1.332876,-0.3600756,-1.40825,-0.4290001
a,1,-1.332359,-0.3608407,-1.40825,-0.4290001
a,1,-1.331596,-0.3637118,-1.40825,-0.4290001
a,1,-1.330864,-0.363894,-1.40825,-0.4290001
a,1,-1.329453,-0.3646489,-1.40825,-0.4290001
a,1,-1.329106,-0.3645209,-1.40825,-0.4290001
a,1,-1.328959,-0.3639517,-1.40825,-0.4290001
a,1,-1.328848,-0.3631658,-1.40825,-0.4290001
a,1,-1.328702,-0.3624525,-1.40825,-0.4290001
a,1,-1.32907,-0.3625755,-1.40825,-0.4290001
a,1,-1.3292,-0.3623785,-1.40825,-0.4290001
a,1,-1.329653,-0.3629581,-1.40825,-0.4290001
a,1,-1.329157,-0.364472,-1.40825,-0.4290001
a,1,-1.329632,-0.3655156,-1.40825,-0.4290001
a,1,-1.329457,-0.3683456,-1.40825,-0.4290001
a,1,-1.329793,-0.3670864,-1.40825,-0.4290001
a,1,-1.331396,-0.3656333,-1.40825,-0.4290001
a,1,-1.33241,-0.3660209,-1.40825,-0.4290001
a,1,-1.334551,-0.3681411,-1.40825,-0.4290001
a,1,-1.335397,-0.3680893,-1.40825,-0.4290001
a,1,-1.336307,-0.3681123,-1.40825,-0.4290001
a,1,-1.337637,-0.3665671,-1.40825,-0.4290001
a,1,-1.339043,-0.3631606,-1.40825,-0.4290001
a,1,-1.339295,-0.3606524,-1.40825,-0.4290001
a,1,-1.339637,-0.3598785,-1.40825,-0.4290001
a,1,-1.352985,-0.3638376,-1.40825,-0.4290001
a,1,-1.362758,-0.3653322,-1.40825,-0.4290001
a,1,-1.372157,-0.3654552,-1.40825,-0.4290001
a,1,-1.380452,-0.3669136,-1.40825,-0.4290001
a,1,-1.391708,-0.3710471,-1.40825,-0.4290001
a,1,-1.398941,-0.3728198,-1.40825,-0.4290001
a,1,-1.405282,-0.374061,-1.40825,-0.4290001
a,1,-1.409421,-0.3739301,-1.40825,-0.4290001
a,1,-1.414685,-0.3751083,-1.40825,-0.4290001
a,1,-1.41787,-0.3742185,-1.40825,-0.4290001
a,1,-1.419132,-0.3738243,-1.40825,-0.4290001
a,1,-1.420159,-0.3741424,-1.40825,-0.4290001
a,1,-1.420686,-0.3735274,-1.40825,-0.4290001
a,1,-1.42173,-0.3731966,-1.40825,-0.4290001
a,1,-1.421924,-0.3724824,-1.40825,-0.4290001
a,1,-1.422409,-0.3732262,-1.40825,-0.4290001
a,1,-1.422373,-0.37332,-1.40825,-0.4290001
a,1,-1.422414,-0.3729616,-1.40825,-0.4290001
a,1,-1.422764,-0.3729564,-1.40825,-0.4290001
a,1,-1.422329,-0.3722965,-1.40825,-0.4290001
a,1,-1.42246,-0.3734697,-1.40825,-0.4290001
a,1,-1.421092,-0.3735282,-1.40825,-0.4290001
a,1,-1.420272,-0.3743645,-1.40825,-0.4290001
a,1,-1.419643,-0.3756632,-1.40825,-0.4290001
a,1,-1.418495,-0.3761853,-1.40825,-0.4290001
a,1,-1.417258,-0.3760273,-1.40825,-0.4290001
a,1,-1.416766,-0.3764375,-1.40825,-0.4290001
a,1,-1.416289,-0.3759175,-1.40825,-0.4290001
a,1,-1.415408,-0.3754781,-1.40825,-0.4290001
a,1,-1.414341,-0.3751642,-1.40825,-0.4290001
a,1,-1.413383,-0.3763108,-1.40825,-0.4290001
a,1,-1.412944,-0.379197,-1.40825,-0.4290001
a,1,-1.409178,-0.3824066,-1.40825,-0.4290001
a,1,-1.405103,-0.3846664,-1.40825,-0.4290001
a,1,-1.397994,-0.3858269,-1.40825,-0.4290001
a,1,-1.389479,-0.3949505,-1.40825,-0.4290001
a,1,-1.38105,-0.4016263,-1.40825,-0.4290001
a,1,-1.373913,-0.4067929,-1.40825,-0.4290001
a,1,-1.367365,-0.4104917,-1.40825,-0.4290001
a,1,-1.363568,-0.4125555,-1.40825,-0.4290001
a,1,-1.359898,-0.4167072,-1.40825,-0.4290001
a,1,-1.35498,-0.4246214,-1.40825,-0.4290001
a,1,-1.35046,-0.4333801,-1.40825,-0.4290001
a,1,-1.344652,-0.4420162,-1.40825,-0.4290001
a,1,-1.340392,-0.4473321,-1.40825,-0.4290001
a,1,-1.337579,-0.4534283,-1.40825,-0.4290001
a,1,-1.331335,-0.4598542,-1.40825,-0.4290001
a,1,-1.324484,-0.4639688,-1.40825,-0.4290001
a,1,-1.31838,-0.4679855,-1.40825,-0.4290001
a,1,-1.316499,-0.4696244,-1.40825,-0.4290001
a,1,-1.314392,-0.4707339,-1.40825,-0.4290001
a,1,-1.31194,-0.4713625,-1.40825,-0.4290001
a,1,-1.3079,-0.4708179,-1.40825,-0.4290001
a,1,-1.303379,-0.4716007,-1.40825,-0.4290001
a,1,-1.298131,-0.4720969,-1.40825,-0.4290001
a,1,-1.29763,-0.4729099,-1.40825,-0.4290001
a,1,-1.295243,-0.4718751,-1.40825,-0.4290001
a,1,-1.293669,-0.4722483,-1.40825,-0.4290001
a,1,-1.292139,-0.4726449,-1.40825,-0.4290001
a,1,-1.290973,-0.4723276,-1.40825,-0.4290001
a,1,-1.290425,-0.4722285,-1.40825,-0.4290001
a,1,-1.290426,-0.4691975,-1.40825,-0.4290001
a,1,-1.322098,-0.4751345,-1.40825,-0.4290001
a,1,-1.353595,-0.4798959,-1.40825,-0.4290001
a,1,-1.367293,-0.482618,-1.40825,-0.4290001
a,1,-1.388075,-0.4863454,-1.40825,-0.4290001
a,1,-1.396159,-0.4873518,-1.40825,-0.4290001
a,1,-1.405705,-0.4904618,-1.40825,-0.4290001
a,1,-1.413015,-0.493316,-1.40825,-0.4290001
a,1,-1.412277,-0.4896353,-1.40825,-0.4290001
a,1,-1.408374,-0.4854425,-1.40825,-0.4290001
a,1,-1.405366,-0.4832084,-1.40825,-0.4290001
a,1,-1.403874,-0.4798449,-1.40825,-0.4290001
a,1,-1.403143,-0.4747544,-1.40825,-0.4290001
a,1,-1.402732,-0.4560275,-1.40825,-0.4290001
a,1,-1.404359,-0.4500613,-1.40825,-0.4290001
a,1,-1.405771,-0.4474188,-1.40825,-0.4290001
a,1,-1.408008,-0.4485663,-1.40825,-0.4290001
a,1,-1.41084,-0.4501303,-1.40825,-0.4290001
a,1,-1.414686,-0.4505665,-1.40825,-0.4290001
a,1,-1.415324,-0.4495302,-1.40825,-0.4290001
a,1,-1.416537,-0.449937,-1.40825,-0.4290001
a,1,-1.416092,-0.4468619,-1.40825,-0.4290001
a,1,-1.415091,-0.4408681,-1.40825,-0.4290001
a,1,-1.413703,-0.4379119,-1.40825,-0.4290001
a,1,-1.414709,-0.4393542,-1.40825,-0.4290001
a,1,-1.407831,-0.4406973,-1.40825,-0.4290001
a,1,-1.386779,-0.4359735,-1.40825,-0.4290001
a,1,-1.364809,-0.4340864,-1.40825,-0.4290001
a,1,-1.344172,-0.4324656,-1.40825,-0.4290001
a,1,-1.327919,-0.4305412,-1.40825,-0.4290001
a,1,-1.312598,-0.4290618,-1.40825,-0.4290001
a,1,-1.30545,-0.4301129,-1.40825,-0.4290001
a,1,-1.298417,-0.429307,-1.40825,-0.4290001
a,1,-1.294585,-0.4307702,-1.40825,-0.4290001
a,1,-1.290222,-0.443352,-1.40825,-0.4290001
a,1,-1.287287,-0.4474687,-1.40825,-0.4290001
a,1,-1.284017,-0.4462534,-1.40825,-0.4290001
a,1,-1.281531,-0.4462012,-1.40825,-0.4290001
a,1,-1.279346,-0.4478237,-1.40825,-0.4290001
a,1,-1.275621,-0.4480657,-1.40825,-0.4290001
a,1,-1.27229,-0.4494364,-1.40825,-0.4290001
a,1,-1.269689,-0.449967,-1.40825,-0.4290001
a,1,-1.26761,-0.4504006,-1.40825,-0.4290001
s,19,-1.178613,-0.4275348,-1.05825,-0.4290001
s,19,-1.117841,-0.4217701,-1.05825,-0.4290001
s,19,-1.071587,-0.4161169,-1.05825,-0.4290001
s,19,-1.044223,-0.4124823,-1.05825,-0.4290001
s,19,-1.02646,-0.4097289,-1.05825,-0.4290001
s,19,-1.015669,-0.4069126,-1.05825,-0.4290001
s,19,-1.007323,-0.4052844,-1.05825,-0.4290001
s,19,-1.002885,-0.402696,-1.05825,-0.4290001
s,19,-0.9985231,-0.4011944,-1.05825,-0.4290001
s,19,-0.9974344,-0.3974788,-1.05825,-0.4290001
s,19,-0.9943975,-0.3907676,-1.05825,-0.4290001
s,19,-0.9947999,-0.3847712,-1.05825,-0.4290001
s,19,-0.9936076,-0.3740437,-1.05825,-0.4290001
s,19,-0.9973341,-0.3703922,-1.05825,-0.4290001
s,19,-1.002345,-0.3720839,-1.05825,-0.4290001
s,19,-1.015902,-0.3639529,-1.05825,-0.4290001
s,19,-1.016895,-0.3579845,-1.05825,-0.4290001
s,19,-1.018847,-0.3542998,-1.05825,-0.4290001
s,19,-1.020128,-0.3486754,-1.05825,-0.4290001
s,19,-1.021044,-0.3434664,-1.05825,-0.4290001
s,19,-1.024956,-0.3369654,-1.05825,-0.4290001
s,19,-1.026786,-0.3355877,-1.05825,-0.4290001
s,19,-1.029429,-0.3340664,-1.05825,-0.4290001
s,19,-1.031898,-0.3344144,-1.05825,-0.4290001
s,19,-1.039571,-0.3362257,-1.05825,-0.4290001
s,19,-1.047195,-0.3388421,-1.05825,-0.4290001
s,19,-1.066755,-0.3329873,-1.05825,-0.4290001
s,19,-1.081757,-0.3192267,-1.05825,-0.4290001
s,19,-1.105704,-0.2912564,-1.05825,-0.4290001
s,19,-1.109564,-0.2860446,-1.05825,-0.4290001
s,19,-1.120532,-0.2722904,-1.05825,-0.4290001
s,19,-1.13261,-0.2583734,-1.05825,-0.4290001
s,19,-1.135552,-0.2547195,-1.05825,-0.4290001
s,19,-1.131487,-0.248861,-1.05825,-0.4290001
s,19,-1.126542,-0.2468362,-1.05825,-0.4290001
s,19,-1.126696,-0.2489988,-1.05825,-0.4290001
s,19,-1.127528,-0.2508381,-1.05825,-0.4290001
s,19,-1.12626,-0.2502416,-1.05825,-0.4290001
s,19,-1.12742,-0.2522101,-1.05825,-0.4290001
s,19,-1.127388,-0.2529263,-1.05825,-0.4290001
s,19,-1.125568,-0.2522455,-1.05825,-0.4290001
s,19,-1.125343,-0.2537108,-1.05825,-0.4290001
s,19,-1.123515,-0.2539378,-1.05825,-0.4290001
s,19,-1.122908,-0.2544476,-1.05825,-0.4290001
s,19,-1.12166,-0.2539066,-1.05825,-0.4290001
s,19,-1.119425,-0.2518975,-1.05825,-0.4290001
s,19,-1.117134,-0.2513898,-1.05825,-0.4290001
s,19,-1.114421,-0.250467,-1.05825,-0.4290001
s,19,-1.11423,-0.2500318,-1.05825,-0.4290001
s,19,-1.112596,-0.2503391,-1.05825,-0.4290001
s,19,-1.111672,-0.2502778,-1.05825,-0.4290001
s,19,-1.110721,-0.251867,-1.05825,-0.4290001
s,19,-1.102481,-0.2451853,-1.05825,-0.4290001
s,19,-1.006379,-0.3016487,-1.05825,-0.4290001
s,19,-1.008462,-0.3596983,-1.05825,-0.4290001
s,19,-1.012132,-0.3929697,-1.05825,-0.4290001
s,19,-1.014079,-0.4018181,-1.05825,-0.4290001
s,19,-1.016594,-0.4090025,-1.05825,-0.4290001
s,19,-1.019072,-0.4146635,-1.05825,-0.4290001
s,19,-1.021989,-0.420494,-1.05825,-0.4290001
s,19,-1.024105,-0.4226777,-1.05825,-0.4290001
s,19,-1.026368,-0.424055,-1.05825,-0.4290001
s,19,-1.026615,-0.4254582,-1.05825,-0.4290001
s,19,-1.026539,-0.4266935,-1.05825,-0.4290001
s,19,-1.02668,-0.4287328,-1.05825,-0.4290001
s,19,-1.027425,-0.4326355,-1.05825,-0.4290001
s,19,-1.028335,-0.4351125,-1.05825,-0.4290001
s,19,-1.029261,-0.4363499,-1.05825,-0.4290001
s,19,-1.031365,-0.4340663,-1.05825,-0.4290001
s,19,-1.032405,-0.43368,-1.05825,-0.4290001
s,19,-1.0341,-0.4335969,-1.05825,-0.4290001
s,19,-1.036231,-0.4338446,-1.05825,-0.4290001
s,19,-1.03768,-0.4346604,-1.05825,-0.4290001
s,19,-1.038942,-0.4361997,-1.05825,-0.4290001
s,19,-1.03735,-0.4356805,-1.05825,-0.4290001
s,19,-1.03721,-0.436765,-1.05825,-0.4290001
s,19,-1.037092,-0.4376622,-1.05825,-0.4290001
s,19,-1.037373,-0.4372488,-1.05825,-0.4290001
s,19,-1.038779,-0.4372517,-1.05825,-0.4290001
s,19,-1.040861,-0.4373302,-1.05825,-0.4290001
s,19,-1.042857,-0.4365506,-1.05825,-0.4290001
s,19,-1.044728,-0.4361315,-1.05825,-0.4290001
s,19,-1.038326,-0.4348286,-1.05825,-0.4290001
s,19,-1.020043,-0.4349084,-1.05825,-0.4290001
s,19,-0.9988248,-0.4376166,-1.05825,-0.4290001
s,19,-0.980001,-0.4440272,-1.05825,-0.4290001
s,19,-0.964375,-0.4514353,-1.05825,-0.4290001
s,19,-0.9535347,-0.458876,-1.05825,-0.4290001
s,19,-0.9441208,-0.464618,-1.05825,-0.4290001
s,19,-0.9344425,-0.4708225,-1.05825,-0.4290001
s,19,-0.9302046,-0.4738033,-1.05825,-0.4290001
s,19,-0.9257684,-0.4769097,-1.05825,-0.4290001
s,19,-0.9218716,-0.4783779,-1.05825,-0.4290001
s,19,-0.91745,-0.4815538,-1.05825,-0.4290001
s,19,-0.9168243,-0.5065061,-1.05825,-0.4290001
s,19,-0.9220262,-0.5053275,-1.05825,-0.4290001
s,19,-0.9571406,-0.5480117,-1.05825,-0.4290001
s,19,-0.9704072,-0.5696223,-1.05825,-0.4290001
s,19,-0.979232,-0.5854124,-1.05825,-0.4290001
s,19,-0.9839721,-0.5995817,-1.05825,-0.4290001
s,19,-0.9877308,-0.6074004,-1.05825,-0.4290001
s,19,-0.9882389,-0.6080725,-1.05825,-0.4290001
s,19,-0.9864556,-0.6045096,-1.05825,-0.4290001
s,19,-0.9870114,-0.6027078,-1.05825,-0.4290001
s,19,-0.9870629,-0.6012543,-1.05825,-0.4290001
s,19,-0.9892052,-0.6038378,-1.05825,-0.4290001
s,19,-0.9922586,-0.6088241,-1.05825,-0.4290001
s,19,-0.9932253,-0.6101821,-1.05825,-0.4290001
s,19,-0.9950335,-0.6120449,-1.05825,-0.4290001
s,19,-0.9953209,-0.6134436,-1.05825,-0.4290001
s,19,-0.995892,-0.6137176,-1.05825,-0.4290001
s,19,-0.9967503,-0.61171,-1.05825,-0.4290001
s,19,-0.9979926,-0.6108054,-1.05825,-0.4290001
s,19,-0.999474,-0.6103421,-1.05825,-0.4290001
s,19,-1.000222,-0.6097132,-1.05825,-0.4290001
s,19,-1.001003,-0.6093746,-1.05825,-0.4290001
s,19,-1.00247,-0.6090048,-1.05825,-0.4290001
s,19,-1.004066,-0.6089389,-1.05825,-0.4290001
s,19,-1.005237,-0.609315,-1.05825,-0.4290001
s,19,-1.006331,-0.6106531,-1.05825,-0.4290001
s,19,-1.006827,-0.6102661,-1.05825,-0.4290001
s,19,-1.007138,-0.6098357,-1.05825,-0.4290001
s,19,-1.006762,-0.6088365,-1.05825,-0.4290001
s,19,-1.004256,-0.6077977,-1.05825,-0.4290001
s,19,-1.002889,-0.6080138,-1.05825,-0.4290001
s,19,-1.001122,-0.6074436,-1.05825,-0.4290001
s,19,-0.999907,-0.6083544,-1.05825,-0.4290001
s,19,-1.000061,-0.6091849,-1.05825,-0.4290001
s,19,-0.9990819,-0.6092631,-1.05825,-0.4290001
s,19,-0.9955552,-0.6058906,-1.05825,-0.4290001
s,19,-0.991537,-0.6034364,-1.05825,-0.4290001
s,19,-0.9887715,-0.6017858,-1.05825,-0.4290001
s,19,-0.9975376,-0.599436,-1.05825,-0.4290001
s,19,-1.016801,-0.5906395,-1.05825,-0.4290001
s,19,-1.037085,-0.5871534,-1.05825,-0.4290001
s,19,-1.067138,-0.5773391,-1.05825,-0.4290001
s,19,-1.079347,-0.5667497,-1.05825,-0.4290001
s,19,-1.080659,-0.5615042,-1.05825,-0.4290001
s,19,-1.087695,-0.5549809,-1.05825,-0.4290001
s,19,-1.095578,-0.5469713,-1.05825,-0.4290001
s,19,-1.099964,-0.5454521,-1.05825,-0.4290001
s,19,-1.100136,-0.5442936,-1.05825,-0.4290001
s,19,-1.100324,-0.5427204,-1.05825,-0.4290001
s,19,-1.101129,-0.5412391,-1.05825,-0.4290001
s,19,-1.101719,-0.5404657,-1.05825,-0.4290001
s,19,-1.101086,-0.5375692,-1.05825,-0.4290001
s,19,-1.10093,-0.5335137,-1.05825,-0.4290001
s,19,-1.103946,-0.5306538,-1.05825,-0.4290001
s,19,-1.102121,-0.5249126,-1.05825,-0.4290001
s,19,-1.102428,-0.5257292,-1.05825,-0.4290001
s,19,-1.102282,-0.5253848,-1.05825,-0.4290001
s,19,-1.101914,-0.524588,-1.05825,-0.4290001
s,19,-1.102561,-0.5248184,-1.05825,-0.4290001
s,19,-1.10232,-0.5243547,-1.05825,-0.4290001
s,19,-1.103312,-0.525013,-1.05825,-0.4290001
s,19,-1.103083,-0.5247838,-1.05825,-0.4290001
s,19,-1.102969,-0.52615,-1.05825,-0.4290001
s,19,-1.101618,-0.52644,-1.05825,-0.4290001
s,19,-1.102508,-0.529472,-1.05825,-0.4290001
s,19,-1.10189,-0.5316563,-1.05825,-0.4290001
s,19,-1.102871,-0.5347784,-1.05825,-0.4290001
s,19,-1.103315,-0.5373136,-1.05825,-0.4290001
s,19,-1.101656,-0.5393689,-1.05825,-0.4290001
s,19,-1.099687,-0.5348421,-1.05825,-0.4290001
s,19,-1.097969,-0.5119022,-1.05825,-0.4290001
s,19,-1.097617,-0.4780936,-1.05825,-0.4290001
s,19,-1.098044,-0.438197,-1.05825,-0.4290001
s,19,-1.097451,-0.4226977,-1.05825,-0.4290001
s,19,-1.097731,-0.4064404,-1.05825,-0.4290001
s,19,-1.097499,-0.3996024,-1.05825,-0.4290001
s,19,-1.097545,-0.3922481,-1.05825,-0.4290001
s,19,-1.097274,-0.3867471,-1.05825,-0.4290001
s,19,-1.097312,-0.3838292,-1.05825,-0.4290001
s,19,-1.097581,-0.3810117,-1.05825,-0.4290001
s,19,-1.098088,-0.3801478,-1.05825,-0.4290001
s,19,-1.096797,-0.3795668,-1.05825,-0.4290001
s,19,-1.095644,-0.3796685,-1.05825,-0.4290001
s,19,-1.094709,-0.3796915,-1.05825,-0.4290001
s,19,-1.093903,-0.3816312,-1.05825,-0.4290001
s,19,-1.093283,-0.3827855,-1.05825,-0.4290001
s,19,-1.093273,-0.3843052,-1.05825,-0.4290001
s,19,-1.092957,-0.3854538,-1.05825,-0.4290001
s,19,-1.093135,-0.3867739,-1.05825,-0.4290001
s,19,-1.092852,-0.3876752,-1.05825,-0.4290001
s,19,-1.091965,-0.3872128,-1.05825,-0.4290001
s,19,-1.09221,-0.386599,-1.05825,-0.4290001
s,19,-1.091731,-0.3865596,-1.05825,-0.4290001
s,19,-1.091084,-0.3871688,-1.05825,-0.4290001
s,19,-1.090519,-0.3881355,-1.05825,-0.4290001
s,19,-1.089943,-0.3888143,-1.05825,-0.4290001
s,19,-1.089055,-0.3900706,-1.05825,-0.4290001
s,19,-1.08721,-0.3923963,-1.05825,-0.4290001
s,19,-1.087978,-0.3905129,-1.05825,-0.4290001
s,19,-1.088439,-0.3905919,-1.05825,-0.4290001
s,19,-1.088289,-0.3889673,-1.05825,-0.4290001
s,19,-1.087145,-0.3883141,-1.05825,-0.4290001
s,19,-1.087286,-0.3881437,-1.05825,-0.4290001
s,19,-1.086974,-0.3879179,-1.05825,-0.4290001
s,19,-1.085366,-0.3871672,-1.05825,-0.4290001
s,19,-1.084709,-0.3871088,-1.05825,-0.4290001
s,19,-1.084547,-0.3867636,-1.05825,-0.4290001
s,19,-1.084118,-0.3864961,-1.05825,-0.4290001
s,19,-1.083704,-0.3867899,-1.05825,-0.4290001
s,19,-1.072843,-0.3855114,-1.05825,-0.4290001
s,19,-1.02716,-0.3829744,-1.05825,-0.4290001
s,19,-1.000191,-0.3814325,-1.05825,-0.4290001
s,19,-0.9812446,-0.3795521,-1.05825,-0.4290001
s,19,-0.9679599,-0.3781398,-1.05825,-0.4290001
s,19,-0.9597107,-0.3768871,-1.05825,-0.4290001
s,19,-0.9538643,-0.3765897,-1.05825,-0.4290001
s,19,-0.9515707,-0.3769884,-1.05825,-0.4290001
s,19,-0.9484007,-0.3754609,-1.05825,-0.4290001
s,19,-0.9457773,-0.3730205,-1.05825,-0.4290001
s,19,-0.9428389,-0.3745237,-1.05825,-0.4290001
s,19,-0.9407139,-0.3751848,-1.05825,-0.4290001
s,19,-0.9393334,-0.3752551,-1.05825,-0.4290001
s,19,-0.9392605,-0.3757048,-1.05825,-0.4290001
s,19,-0.9387107,-0.3748825,-1.05825,-0.4290001
s,19,-0.9372964,-0.3730589,-1.05825,-0.4290001
s,19,-0.9369715,-0.3710912,-1.05825,-0.4290001
s,19,-0.9365237,-0.3681946,-1.05825,-0.4290001
s,19,-0.9363611,-0.366264,-1.05825,-0.4290001
s,19,-0.9364215,-0.3651673,-1.05825,-0.4290001
s,19,-0.9365363,-0.3643906,-1.05825,-0.4290001
s,19,-0.9366777,-0.3638105,-1.05825,-0.4290001
s,19,-0.936434,-0.3626953,-1.05825,-0.4290001
s,19,-0.9370011,-0.3623374,-1.05825,-0.4290001
s,19,-0.9377204,-0.3627047,-1.05825,-0.4290001
s,19,-0.9378005,-0.3630314,-1.05825,-0.4290001
s,19,-0.9378434,-0.3611407,-1.05825,-0.4290001
s,19,-0.9386165,-0.3589093,-1.05825,-0.4290001
s,19,-0.9394899,-0.3569594,-1.05825,-0.4290001
s,19,-0.9391284,-0.3564349,-1.05825,-0.4290001
s,19,-0.9389952,-0.357045,-1.05825,-0.4290001
s,19,-0.9379333,-0.3567817,-1.05825,-0.4290001
s,19,-0.9378304,-0.3579583,-1.05825,-0.4290001
s,19,-0.9371347,-0.3579747,-1.05825,-0.4290001
s,19,-0.9369145,-0.3586094,-1.05825,-0.4290001
s,19,-0.9549502,-0.362894,-1.05825,-0.4290001
s,19,-0.9703771,-0.3755439,-1.05825,-0.4290001
s,19,-0.9767122,-0.3974994,-1.05825,-0.4290001
s,19,-0.9811776,-0.4135005,-1.05825,-0.4290001
s,19,-0.9833267,-0.4216965,-1.05825,-0.4290001
s,19,-0.9831356,-0.4251933,-1.05825,-0.4290001
s,19,-0.9827995,-0.4306675,-1.05825,-0.4290001
s,19,-0.9829031,-0.4330547,-1.05825,-0.4290001
