absoluteTime,trialTime,deltaTime,trialIndex,xPos,yPos,zPos,xRot,yRot,zRot,conditionType,currentText,targetText
191841.4246381,106.31,0.0119596,0,-0.05256353,1.099311,-1.405121,-0.1754521,-0.07182565,0.02382839,Unknown,,It can project long range goals for itself
191841.4348117,106.3204,0.0104044,0,-0.05329259,1.098277,-1.403586,-0.1679685,-0.07018691,0.02596173,Unknown,,It can project long range goals for itself
191841.4453117,106.3314,0.010948,0,-0.05389716,1.097337,-1.40206,-0.1605397,-0.06859542,0.02801107,Unknown,,It can project long range goals for itself
191841.456796,106.3425,0.0111374,0,-0.05450879,1.096299,-1.400644,-0.1532988,-0.0672371,0.02989849,Unknown,,It can project long range goals for itself
191841.4676338,106.3537,0.0111717,0,-0.05503721,1.095343,-1.399312,-0.1465032,-0.06600163,0.03150949,Unknown,,It can project long range goals for itself
191841.480148,106.3655,0.0118595,0,-0.0555695,1.094333,-1.397923,-0.1393761,-0.06490693,0.03303049,Unknown,,It can project long range goals for itself
191841.4898611,106.3759,0.0103732,0,-0.05603311,1.093356,-1.396676,-0.132461,-0.06395954,0.03434245,Unknown,,It can project long range goals for itself
191841.5016852,106.3874,0.0114712,0,-0.05654932,1.092315,-1.395416,-0.1255144,-0.06316233,0.03563068,Unknown,,It can project long range goals for itself
191841.5120842,106.3981,0.0107454,0,-0.05689394,1.091424,-1.394363,-0.1195037,-0.06235075,0.03672777,Unknown,,It can project long range goals for itself
191841.523527,106.4092,0.0110548,0,-0.05720723,1.090508,-1.393203,-0.113325,-0.06159024,0.0378572,Unknown,,It can project long range goals for itself
191841.5344937,106.4202,0.0110527,0,-0.05748877,1.089548,-1.392127,-0.1076377,-0.06073951,0.03882528,Unknown,,It can project long range goals for itself
191841.5456659,106.4317,0.0115004,0,-0.05769724,1.088785,-1.391206,-0.1018275,-0.06002213,0.03978814,Unknown,,It can project long range goals for itself
191841.5567717,106.4425,0.0107358,0,-0.05792755,1.087851,-1.390228,-0.0967783,-0.05939671,0.0407924,Unknown,,It can project long range goals for itself
191841.567719,106.4536,0.0111719,0,-0.05806696,1.087103,-1.389424,-0.09181653,-0.0587984,0.04176711,Unknown,,It can project long range goals for itself
191841.5790769,106.4648,0.0111377,0,-0.0581689,1.086415,-1.388498,-0.08708394,-0.05845092,0.04259233,Unknown,,It can project long range goals for itself
191841.5902988,106.4763,0.0114761,0,-0.05825564,1.085696,-1.387702,-0.08267909,-0.05809178,0.04332559,Unknown,,It can project long range goals for itself
191841.6012634,106.487,0.0107201,0,-0.05832114,1.085093,-1.386844,-0.07838251,-0.05786535,0.04392844,Unknown,,It can project long range goals for itself
191841.6119717,106.498,0.0110481,0,-0.05834569,1.084436,-1.386073,-0.0743805,-0.05768867,0.04452426,Unknown,,It can project long range goals for itself
191841.6235932,106.5093,0.0112495,0,-0.0583683,1.083861,-1.385315,-0.07076523,-0.0574323,0.04497973,Unknown,,It can project long range goals for itself
191841.6350854,106.5206,0.0113263,0,-0.05831378,1.083362,-1.384583,-0.06713795,-0.05721464,0.04536665,Unknown,,It can project long range goals for itself
191841.6452386,106.5313,0.0106671,0,-0.05825366,1.082851,-1.383929,-0.0640149,-0.05703585,0.04567431,Unknown,,It can project long range goals for itself
191841.6567296,106.5424,0.0111461,0,-0.05818909,1.082475,-1.3831,-0.06080163,-0.0569123,0.04596305,Unknown,,It can project long range goals for itself
191841.6675105,106.5535,0.0111239,0,-0.05810363,1.082025,-1.382477,-0.05795991,-0.05687749,0.04609052,Unknown,,It can project long range goals for itself
191841.6790119,106.5648,0.0112305,0,-0.05790794,1.081758,-1.381713,-0.05503777,-0.05703198,0.04603009,Unknown,,It can project long range goals for itself
191841.6897931,106.5758,0.0110582,0,-0.05778973,1.081355,-1.381133,-0.05249273,-0.0571393,0.04588125,Unknown,,It can project long range goals for itself
191841.7017174,106.5874,0.0115411,0,-0.05760308,1.080976,-1.38046,-0.04984618,-0.05740049,0.04564538,Unknown,,It can project long range goals for itself
191841.7120232,106.598,0.0106361,0,-0.05740801,1.080659,-1.379807,-0.04730664,-0.0576758,0.0452587,Unknown,,It can project long range goals for itself
191841.7234594,106.6091,0.0111242,0,-0.05718642,1.080324,-1.379126,-0.04495807,-0.05792995,0.0448504,Unknown,,It can project long range goals for itself
