absoluteTime,trialTime,deltaTime,trialIndex,eventType,keyboardValue,xKeyHitLocal,yKeyHitLocal,candidate1,candidate2,candidate3,conditionType,currentText,targetText
191842.645198,107.5314,0.0110014,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.6567324,107.5425,0.0111728,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.6673453,107.5535,0.0109873,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.6789225,107.5648,0.0112592,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.6896757,107.5758,0.0110331,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.7014601,107.5873,0.0114514,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.7118721,107.598,0.0107512,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.7242704,107.6098,0.0117791,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.7342546,107.6201,0.0103272,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.7451968,107.6313,0.0112151,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.7570855,107.6428,0.0114703,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.7678001,107.654,0.0111401,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.7788929,107.6647,0.0107855,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.7899516,107.6761,0.0113553,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.8009987,107.6868,0.010721,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.812097,107.6982,0.0114256,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.8234041,107.7093,0.0110111,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.8344308,107.7202,0.0109579,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.8452711,107.7314,0.0111962,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.8567529,107.7426,0.0111597,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.8674862,107.7537,0.0110798,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.8789181,107.7648,0.0111057,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.8897825,107.7758,0.0110756,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.901631,107.7874,0.0115568,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.9128646,107.7986,0.0112417,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.9247761,107.8102,0.011612,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.935189,107.8206,0.0103522,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.9453077,107.8314,0.0108406,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.957092,107.8428,0.0113981,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.9675086,107.8536,0.0108127,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.9790353,107.8649,0.0112021,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191842.9906086,107.8766,0.0117134,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.0009845,107.8868,0.0102685,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.0119341,107.8981,0.0112723,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.0235836,107.9093,0.0112326,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.0347631,107.9206,0.011252,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.0451788,107.9313,0.0107078,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.0572938,107.9427,0.0114349,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.0677875,107.9539,0.0111839,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.0788971,107.9647,0.0108262,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.0898472,107.976,0.011222,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.1017722,107.9875,0.0115669,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.1117759,107.9979,0.0103805,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.1236116,108.0094,0.0114469,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.1344912,108.0203,0.010914,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.1463796,108.0322,0.0119037,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.156776,108.0425,0.0103698,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.167608,108.0537,0.0111889,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.1792553,108.0651,0.0113425,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.18984,108.0759,0.0107755,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.2011865,108.087,0.0111376,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.2119324,108.0981,0.0110656,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.2242789,108.1099,0.0117979,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.234539,108.1203,0.0104893,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.2452378,108.1313,0.0109885,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.2573511,108.1431,0.0117842,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.2681094,108.1542,0.0110627,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.2789402,108.1648,0.010576,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.2898409,108.1759,0.0111711,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.3018385,108.1875,0.0115713,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.3120046,108.1981,0.0106259,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.3234667,108.2091,0.0110099,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.3344216,108.2202,0.0110975,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.3452056,108.2313,0.0110894,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.3569574,108.2427,0.0113439,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.3678655,108.254,0.0113252,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.3790834,108.2648,0.0108449,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.3899871,108.2761,0.0112388,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.4010237,108.2868,0.0107751,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.4119767,108.2981,0.0112406,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.4235217,108.3092,0.0110743,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.4345217,108.3203,0.0111514,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.4452583,108.3314,0.0110422,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.4569734,108.3427,0.0113598,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.467426,108.3535,0.0108272,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.4791471,108.3649,0.011361,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.4896848,108.3758,0.0108572,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.5011979,108.387,0.0112005,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.5119271,108.398,0.0110751,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.5241765,108.4099,0.0118122,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.5346087,108.4204,0.0105181,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.5451844,108.4313,0.0109095,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.556868,108.4426,0.0112748,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.567721,108.4538,0.0112316,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.5788677,108.4647,0.0108798,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.5902849,108.4763,0.0116487,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.6016693,108.4874,0.0110981,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.6122222,108.4983,0.010842,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.6240094,108.5097,0.0114632,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.6345672,108.5203,0.0106049,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.6453418,108.5313,0.0110036,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.6570475,108.5427,0.0114117,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.667544,108.5536,0.01089,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.6790268,108.5648,0.0111374,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.689984,108.5759,0.0110875,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.7014063,108.5871,0.0112777,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.7131478,108.5987,0.0115869,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.7241751,108.6097,0.0109904,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.7344483,108.6202,0.0105319,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.7453792,108.6315,0.0112277,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.757332,108.6426,0.011161,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.7675042,108.6535,0.0108945,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.7789371,108.6647,0.0111971,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.7897718,108.6758,0.0111205,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.8010642,108.6868,0.0109863,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.8122629,108.6983,0.0115199,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.823418,108.7091,0.0107574,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.8345658,108.7203,0.011219,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.8453877,108.7313,0.0110272,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.8569616,108.7426,0.0112506,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.8674468,108.7535,0.0108904,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.8790704,108.7648,0.0113309,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.8897714,108.7758,0.0109956,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.901238,108.787,0.0111923,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.9121056,108.7982,0.0111823,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.9245742,108.8101,0.0119539,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.9343692,108.8202,0.0100047,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.9453458,108.8314,0.0112623,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.9570681,108.8427,0.0112693,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.967609,108.8537,0.0109874,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.9789476,108.8646,0.0109543,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191843.9898305,108.8759,0.0112393,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.001069,108.8868,0.0109065,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.0120037,108.8981,0.0113137,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.02406,108.9097,0.0116255,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.0351148,108.9207,0.01101,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.0453854,108.9314,0.0107278,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.0571216,108.9427,0.011282,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.0676188,108.9537,0.0109665,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.0792332,108.9648,0.0110748,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.0897575,108.9758,0.0110253,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.1010694,108.9868,0.0110169,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.1123848,108.9982,0.0113406,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.1239048,109.0095,0.0113647,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.1348471,109.0204,0.0109101,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.1461796,109.0322,0.0117415,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.1568067,109.0426,0.0104547,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.1674362,109.0537,0.0110675,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.1788326,109.0648,0.0110794,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.1897444,109.0759,0.0111762,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.2010206,109.087,0.0110143,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.2119059,109.0982,0.0112109,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.2236937,109.1094,0.011237,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.2342632,109.1202,0.0108109,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.2451611,109.1314,0.0111731,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.2573512,109.1432,0.0117671,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.2674118,109.1536,0.010481,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.2788188,109.1647,0.0111047,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.2898246,109.176,0.0112597,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.301087,109.187,0.0110257,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.3118362,109.1981,0.0110243,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.3235816,109.2092,0.0111221,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.3342366,109.2202,0.0109806,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.3456481,109.2318,0.0116971,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.3570891,109.2428,0.0109431,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.3675865,109.2538,0.011002,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.378891,109.2648,0.0110024,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.3897938,109.2759,0.0110981,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.4010559,109.287,0.0110992,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.4118035,109.298,0.0110224,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.4237971,109.3095,0.011495,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.4344029,109.3203,0.0107828,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.4452552,109.3315,0.0111616,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.4566498,109.3425,0.0110509,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.4673968,109.3536,0.0111118,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.4790973,109.365,0.0113482,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.4898533,109.376,0.0110507,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.5011877,109.387,0.0110052,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.511902,109.3981,0.0110733,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.523385,109.4092,0.0111135,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.5343521,109.4203,0.0110511,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.5456863,109.4318,0.0115321,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.5570902,109.4428,0.0110236,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.5673012,109.4535,0.0106833,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.5788139,109.4647,0.0112015,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.5901394,109.4763,0.0115516,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.6010839,109.4869,0.0106911,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.6119057,109.4981,0.0111214,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.6235251,109.5093,0.0111996,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.6342958,109.5202,0.0108943,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.6450918,109.5313,0.0111351,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.6571312,109.5428,0.0114595,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.6678025,109.554,0.0112266,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.6786915,109.5646,0.0106322,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.6895862,109.5757,0.0111234,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.7013416,109.5871,0.0113563,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.7118428,109.598,0.0109504,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.7232969,109.6091,0.011059,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.7343282,109.6202,0.011134,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.7450942,109.6313,0.01106,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.7568455,109.6426,0.0112736,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.7674904,109.6537,0.0111145,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.7788238,109.6647,0.0110274,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.7896291,109.6758,0.0110905,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.8015225,109.6874,0.0115851,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.8119757,109.6982,0.0107716,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.8236714,109.7094,0.0111872,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.8346542,109.7203,0.0109882,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.8452593,109.7315,0.0111144,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.8572962,109.7428,0.0113104,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.8679034,109.7541,0.0112906,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.879004,109.7648,0.0107497,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.8904475,109.7765,0.0116686,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.9010195,109.7869,0.0104567,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.9121871,109.7984,0.0114479,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.9236502,109.8091,0.0107537,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.9342436,109.8201,0.0110103,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.9462791,109.832,0.0118589,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.9567655,109.8425,0.0104949,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.967529,109.8537,0.0111931,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.97895,109.8648,0.0111243,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191844.9899147,109.876,0.0111775,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.0010761,109.8869,0.0109524,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.0118365,109.898,0.0110415,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.0243367,109.9099,0.0118863,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.0343601,109.9202,0.0103434,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.0453855,109.9315,0.0113236,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.0570077,109.9425,0.0110002,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.0675118,109.9537,0.011144,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.0788803,109.9647,0.0110323,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.0896056,109.9757,0.0110239,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.1012832,109.9871,0.0113933,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.1117691,109.9979,0.01079,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.1237821,110.0094,0.011468,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.1347587,110.0206,0.0111863,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.1451748,110.0313,0.0107583,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.1571723,110.0426,0.0112817,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.1675082,110.0536,0.0109876,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.1789076,110.0647,0.0111333,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.1898535,110.0759,0.0111842,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.2012897,110.0871,0.0111543,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.2119234,110.0981,0.011016,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
191845.2235037,110.1092,0.0111312,0,None,,-Infinity,-Infinity,,,,EyeCalibrationState,,It can project long range goals for itself
