absoluteTime,trialTime,deltaTime,trialIndex,xPos,yPos,zPos,xRot,yRot,zRot,conditionType,currentText,targetText
791644.0813971,2.036469,0.0115183,0,-0.02229069,1.134453,-1.253547,0.1031225,0.07269718,-0.008155824,Unknown,,hey everyone
791644.0930486,2.047968,0.0114989,0,-0.02227673,1.134451,-1.253523,0.103138,0.07269696,-0.008158455,Unknown,,hey everyone
791644.1044698,2.059529,0.0115602,0,-0.02232537,1.134402,-1.253531,0.1031271,0.07272822,-0.008168821,Unknown,,hey everyone
791644.1166769,2.071639,0.0121102,0,-0.02231751,1.134405,-1.253503,0.1031647,0.07271868,-0.00824718,Unknown,,hey everyone
791644.1275565,2.082515,0.0108761,0,-0.02238927,1.134309,-1.253524,0.1032271,0.07270543,-0.008277315,Unknown,,hey everyone
791644.1387665,2.093839,0.0113244,0,-0.02238816,1.134317,-1.253501,0.1033023,0.07266185,-0.008285423,Unknown,,hey everyone
791644.1500484,2.105073,0.0112341,0,-0.0224096,1.134325,-1.253503,0.1033779,0.07260314,-0.008283372,Unknown,,hey everyone
791644.1614418,2.116527,0.0114539,0,-0.02241177,1.134313,-1.253503,0.1034294,0.07258426,-0.008260228,Unknown,,hey everyone
791644.1728013,2.127814,0.0112869,0,-0.02240591,1.134323,-1.253497,0.103462,0.07255589,-0.008242032,Unknown,,hey everyone
791644.1839043,2.139045,0.0112307,0,-0.02232815,1.134405,-1.253452,0.1034541,0.07253311,-0.008228388,Unknown,,hey everyone
791644.1952708,2.15028,0.0112351,0,-0.02231125,1.134414,-1.253455,0.1034363,0.0725356,-0.008231594,Unknown,,hey everyone
791644.206405,2.16144,0.0111599,0,-0.02231066,1.134405,-1.253454,0.1033964,0.0725726,-0.008246604,Unknown,,hey everyone
791644.217617,2.172723,0.0112829,0,-0.02231039,1.13447,-1.253439,0.1033644,0.07258835,-0.008218045,Unknown,,hey everyone
791644.2286842,2.183713,0.0109906,0,-0.02229225,1.134471,-1.253454,0.1033434,0.07261285,-0.008208596,Unknown,,hey everyone
791644.2403646,2.19546,0.011747,0,-0.02226488,1.134498,-1.253445,0.1032672,0.07267794,-0.008177737,Unknown,,hey everyone
791644.2509455,2.205956,0.0104958,0,-0.02224471,1.134492,-1.253464,0.10326,0.07269473,-0.00815038,Unknown,,hey everyone
791644.2620197,2.217149,0.0111934,0,-0.02229664,1.134441,-1.253479,0.1032598,0.07275759,-0.008106316,Unknown,,hey everyone
791644.2731902,2.22824,0.0110909,0,-0.02227916,1.134437,-1.253503,0.1032596,0.0727731,-0.008098954,Unknown,,hey everyone
791644.2841878,2.239323,0.0110828,0,-0.02232134,1.134344,-1.253553,0.103231,0.07283064,-0.008098254,Unknown,,hey everyone
791644.295967,2.25075,0.0114265,0,-0.02230498,1.134344,-1.253575,0.1032072,0.0728792,-0.008071019,Unknown,,hey everyone
791644.3064482,2.261494,0.0107447,0,-0.02230947,1.134298,-1.253626,0.1031729,0.07293523,-0.008080543,Unknown,,hey everyone
791644.3177206,2.272751,0.011257,0,-0.02228177,1.134306,-1.253652,0.1031481,0.07296336,-0.008068088,Unknown,,hey everyone
791644.3287394,2.283755,0.0110033,0,-0.02227783,1.134267,-1.253693,0.1031078,0.07301915,-0.008067123,Unknown,,hey everyone
791644.3398886,2.294909,0.0111543,0,-0.02231289,1.134215,-1.253747,0.1030926,0.07307436,-0.008086715,Unknown,,hey everyone
791644.3514329,2.306464,0.011555,0,-0.02228856,1.13422,-1.253779,0.1030918,0.07307608,-0.008133896,Unknown,,hey everyone
791644.3621159,2.317228,0.0107644,0,-0.02228411,1.134188,-1.253823,0.103116,0.07307673,-0.008168566,Unknown,,hey everyone
791644.3738939,2.32872,0.0114915,0,-0.02226752,1.134186,-1.253852,0.1031127,0.07307254,-0.008213642,Unknown,,hey everyone
791644.3841621,2.339293,0.0105731,0,-0.02224366,1.13421,-1.253876,0.1031134,0.07306862,-0.00826564,Unknown,,hey everyone
791644.3954308,2.350449,0.0111561,0,-0.02224833,1.134182,-1.253922,0.103081,0.07304527,-0.008332421,Unknown,,hey everyone
791644.4067714,2.361608,0.0111584,0,-0.02223549,1.134177,-1.253947,0.1030882,0.07299452,-0.008392125,Unknown,,hey everyone
791644.4174858,2.372631,0.0110235,0,-0.02222343,1.134231,-1.253952,0.1030893,0.07295984,-0.008412328,Unknown,,hey everyone
791644.4288578,2.38391,0.0112786,0,-0.02220939,1.134218,-1.253977,0.1031062,0.07289937,-0.008493053,Unknown,,hey everyone
791644.4398924,2.394971,0.0110613,0,-0.02218178,1.134261,-1.25397,0.103097,0.07286619,-0.00855332,Unknown,,hey everyone
791644.451191,2.406167,0.0111962,0,-0.02216559,1.134243,-1.253991,0.103132,0.07282442,-0.008641165,Unknown,,hey everyone
